id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
23507,1952,Graduation,Divorced,51537.0,0,1,09.12.2012,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0
23508,1982,Graduation,Married,22448.0,1,0,26.02.2014,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,3,11,0
23509,1966,Graduation,Single,63810.0,0,1,11.11.2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0
23510,1970,Graduation,Together,19656.0,1,0,08.02.2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0
23511,1946,Master,Married,66835.0,0,0,28.09.2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0
23512,1973,Graduation,Married,49094.0,0,1,21.09.2012,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0
23513,1969,Graduation,Single,72679.0,0,1,18.09.2013,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,3,11,0
23514,1954,Graduation,Divorced,70044.0,0,1,18.02.2013,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0
23515,1979,Graduation,Single,70337.0,0,0,02.01.2014,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0
23516,1959,2n Cycle,Divorced,78353.0,0,1,16.04.2013,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0
23517,1970,PhD,Divorced,35682.0,1,0,27.06.2014,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0
23518,1988,Graduation,Married,84219.0,0,0,02.02.2014,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0
23519,1952,PhD,Together,85431.0,0,0,08.06.2013,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0
23520,1983,Graduation,Married,76630.0,0,0,14.01.2014,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,3,11,0
23521,1968,Master,Together,43795.0,0,1,16.10.2013,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,3,11,1
23522,1964,PhD,Married,41551.0,1,1,14.08.2013,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0
23523,1976,PhD,Together,52190.0,1,1,08.05.2014,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,3,11,0
23524,1974,Graduation,Together,44392.0,1,1,05.09.2013,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0
23525,1951,Graduation,Widow,67046.0,0,1,06.01.2013,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0
23526,1961,Basic,Married,28249.0,0,0,15.06.2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0
23527,1978,Master,Married,43783.0,1,0,29.05.2014,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0
23528,1991,2n Cycle,Single,61618.0,0,0,29.09.2012,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0
23529,1963,Basic,Together,14918.0,0,1,07.12.2012,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,3,11,0
23530,1986,PhD,Together,34320.0,1,0,16.02.2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
23531,1983,Graduation,Single,22148.0,0,0,13.04.2014,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0
23532,1961,PhD,Single,84865.0,0,0,09.05.2013,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,3,11,1
23533,1952,Graduation,Married,50300.0,0,1,25.05.2014,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,3,11,0
23534,1948,Master,Widow,78427.0,0,0,24.10.2012,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1
23535,1966,Graduation,Together,43482.0,2,1,13.11.2013,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0
23536,1943,PhD,Widow,57513.0,0,0,06.07.2013,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0
23537,1976,Master,Divorced,75012.0,0,0,25.01.2014,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0
23538,1952,PhD,Together,85431.0,0,0,08.06.2013,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0
23539,1977,Graduation,Married,75330.0,1,1,04.10.2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0
23540,1952,Graduation,Single,75127.0,0,0,22.05.2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0
23541,1988,2n Cycle,Married,16248.0,1,0,10.05.2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0
23542,1968,Graduation,Married,45688.0,0,1,25.01.2014,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0
23543,1977,2n Cycle,Together,25315.0,1,0,07.11.2013,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0
23544,1978,Graduation,Divorced,71022.0,0,1,11.02.2014,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0
23545,1981,Graduation,Married,29009.0,1,0,29.11.2013,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0
23546,1979,Basic,Together,24594.0,1,0,10.12.2013,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0
23547,1956,Graduation,Together,34633.0,2,1,23.01.2014,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0
23548,1975,Graduation,Widow,58330.0,0,1,25.12.2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0
23549,1970,Graduation,Divorced,72967.0,0,1,15.12.2012,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11,1
23550,1976,Graduation,Divorced,40780.0,0,1,08.09.2012,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0
23551,1983,Graduation,Married,39922.0,1,0,14.02.2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0
23552,1986,PhD,Married,45921.0,0,0,10.03.2014,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,3,11,0
23553,1959,Graduation,Married,42243.0,1,1,11.12.2013,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0
23554,1952,Master,Together,40442.0,1,1,19.08.2012,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,3,11,1
23555,1971,Graduation,Married,25721.0,1,0,21.05.2013,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,3,11,1
23556,1967,PhD,Married,59062.0,2,1,03.10.2013,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0
23557,1960,Graduation,Single,48904.0,0,1,02.12.2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0
23558,1971,Master,Married,35178.0,1,0,10.01.2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1
23559,1977,Graduation,Together,55375.0,0,1,17.10.2013,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0
23560,1975,Graduation,Together,22280.0,1,0,19.05.2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0
23561,1946,Master,Married,68657.0,0,0,20.02.2013,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,3,11,0
23562,1952,Graduation,Married,67433.0,0,2,16.07.2013,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0
23563,1958,Graduation,Divorced,35246.0,1,1,16.04.2014,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0
23564,1970,Graduation,Single,43020.0,1,0,30.11.2013,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0
23565,1953,Graduation,Single,40464.0,0,1,11.01.2013,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0
23566,1987,PhD,Single,42000.0,0,0,10.01.2013,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1
23567,1968,Graduation,Married,61314.0,0,1,25.04.2013,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,3,11,0
23568,1948,PhD,Married,56223.0,0,1,20.12.2013,72,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0,3,11,0
23569,1973,PhD,Married,157243.0,0,1,01.03.2014,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0
23570,1968,Graduation,Married,19514.0,1,1,26.01.2014,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,1
23571,1950,Graduation,Together,60905.0,0,1,05.12.2013,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0
23572,1943,Master,Single,77598.0,0,0,01.10.2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0
23573,1948,PhD,Married,34469.0,1,1,04.05.2014,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,3,11,0
23574,1956,Master,Together,50943.0,0,1,21.06.2013,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0
23575,1977,2n Cycle,Together,25315.0,1,0,07.11.2013,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0
23576,1973,2n Cycle,Married,43050.0,1,0,18.03.2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0
23577,1968,Master,Divorced,41335.0,1,0,26.12.2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0
23578,1963,PhD,Divorced,72968.0,0,0,16.12.2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1
23579,1989,PhD,Single,33996.0,0,0,11.09.2013,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0
23580,1976,Master,Single,72309.0,0,0,11.03.2013,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,3,11,1
23581,1965,Graduation,Divorced,30630.0,1,1,27.01.2014,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,3,11,0
23582,1953,Graduation,Married,75027.0,0,1,09.01.2013,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0
23583,1973,Master,Divorced,44051.0,1,1,29.01.2013,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,3,11,1
23584,1969,PhD,Together,42731.0,1,0,21.10.2013,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,3,11,0
23585,1974,Master,Married,83891.0,0,1,20.06.2014,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0
23586,1979,Graduation,Married,58025.0,0,1,26.11.2013,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,3,11,0
23587,1984,Graduation,Single,52413.0,1,0,03.11.2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0
23588,1965,2n Cycle,Divorced,60161.0,0,1,23.10.2012,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0
23589,1961,PhD,Together,63342.0,0,1,16.10.2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0
23590,1950,PhD,Married,55517.0,1,1,27.09.2012,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,3,11,1
23591,1960,Graduation,Together,19740.0,0,1,24.03.2013,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0
23592,1970,Graduation,Married,69016.0,0,1,22.11.2012,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0
23593,1988,Graduation,Single,39747.0,1,0,13.04.2014,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0
23594,1969,Graduation,Married,75759.0,0,0,25.10.2013,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,3,11,1
23595,1943,Master,Single,77598.0,0,0,01.10.2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0
23596,1950,PhD,Married,48699.0,1,1,21.05.2013,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0
23597,1988,Graduation,Married,38872.0,1,0,30.05.2013,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0
23598,1971,PhD,Divorced,65808.0,1,1,30.05.2014,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,3,11,0
23599,1989,Graduation,Married,42387.0,1,0,29.10.2012,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,3,11,0
23600,1978,Graduation,Single,38557.0,1,0,19.12.2012,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0
23601,1962,Graduation,Together,51195.0,1,1,01.04.2013,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,3,11,0
23602,1976,Graduation,Single,37697.0,1,0,07.02.2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0
23603,1956,Master,Single,55284.0,0,1,24.12.2012,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0
23604,1962,Master,Together,47175.0,1,1,28.10.2012,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,3,11,1
23605,1987,PhD,Married,51563.0,0,0,01.10.2012,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,3,11,0
23606,1950,PhD,Divorced,42873.0,1,1,21.01.2013,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0
23607,1977,Graduation,Divorced,40246.0,1,0,19.12.2012,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0
23608,1952,Graduation,Divorced,49638.0,0,1,19.04.2014,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0
23609,1972,Graduation,Married,30023.0,1,0,24.03.2014,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0
23610,1974,PhD,Married,45207.0,1,1,10.11.2012,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0
23611,1972,PhD,Single,55260.0,0,1,12.12.2012,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,3,11,0
23612,1979,2n Cycle,Together,7500.0,1,0,07.05.2013,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,3,11,0
23613,1955,Master,Married,38452.0,1,1,30.03.2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0
23614,1950,Graduation,Married,59462.0,0,1,05.01.2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0
23615,1966,Graduation,Married,44794.0,0,1,08.06.2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0
23616,1979,Graduation,Together,75507.0,0,0,02.05.2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0
23617,1952,Graduation,Single,75127.0,0,0,22.05.2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0
23618,1955,Graduation,Single,62535.0,0,1,03.10.2013,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0
23619,1975,Graduation,Single,33955.0,1,0,09.08.2013,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,3,11,0
23620,1949,PhD,Together,67911.0,0,1,22.05.2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0
23621,1982,Graduation,Married,69109.0,0,0,09.11.2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1
23622,1961,Graduation,Single,82014.0,0,0,20.08.2012,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,3,11,1
23623,1978,2n Cycle,Together,17117.0,1,0,17.01.2013,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0
23624,1991,Graduation,Married,42691.0,0,0,16.08.2013,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,3,11,0
23625,1961,PhD,Single,84865.0,0,0,09.05.2013,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,3,11,1
23626,1991,Graduation,Single,8028.0,0,0,18.09.2012,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,3,11,0
23627,1954,Graduation,Single,22507.0,0,0,24.11.2012,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0
23628,1959,Graduation,Together,44911.0,0,1,15.03.2013,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0
23629,1971,Master,Married,34109.0,0,1,06.11.2013,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0
23630,1965,Graduation,Married,66480.0,1,1,31.05.2014,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0
23631,1985,Graduation,Single,72903.0,0,0,29.10.2013,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1
23632,1988,Graduation,Married,84219.0,0,0,02.02.2014,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0
23633,1975,2n Cycle,Single,41658.0,1,1,09.11.2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0
23634,1976,Graduation,Together,71322.0,0,1,02.05.2014,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0
23635,1984,2n Cycle,Married,14796.0,1,0,17.09.2012,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1
23636,1972,PhD,Together,62220.0,0,1,11.08.2012,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1
23637,1961,Graduation,Married,27116.0,1,1,02.03.2014,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0
23638,1955,Graduation,Divorced,49431.0,0,1,03.08.2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0
23639,1976,PhD,Married,49544.0,1,0,12.02.2013,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0
23640,1987,Basic,Single,15038.0,1,0,29.01.2013,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0
23641,1963,Graduation,Married,80124.0,0,0,26.06.2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0
23642,1980,Master,Married,31535.0,1,0,26.09.2013,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0
23643,1955,Graduation,Together,59925.0,0,1,30.11.2012,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0
23644,1971,2n Cycle,Married,54690.0,1,1,07.11.2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0
23645,1975,Master,Together,53253.0,1,1,11.02.2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0
23646,1980,Graduation,Married,43586.0,0,1,30.08.2012,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,3,11,0
23647,1956,Master,Married,50965.0,0,1,20.02.2013,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0
23648,1967,2n Cycle,Together,30753.0,1,1,11.07.2013,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0
23649,1965,Master,Married,56962.0,2,1,11.10.2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0
23650,1967,PhD,Divorced,26642.0,1,0,01.03.2014,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0
23651,1974,PhD,Single,68352.0,0,1,28.08.2013,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0
23652,1955,2n Cycle,Married,62972.0,0,1,03.08.2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0
23653,1977,Graduation,Together,46931.0,2,1,24.04.2014,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0
23654,1969,PhD,Married,51039.0,1,1,10.12.2012,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0
23655,1977,Master,Together,57954.0,1,1,18.06.2014,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,3,11,0
23656,1955,Graduation,Together,38946.0,0,1,24.10.2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0
23657,1977,Master,Married,27889.0,1,0,05.07.2013,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0
23658,1981,Basic,Married,34445.0,0,0,27.01.2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0
23659,1956,2n Cycle,Together,54342.0,1,1,03.07.2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0
23660,1956,2n Cycle,Together,54342.0,1,1,03.07.2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0
23661,1988,Master,Married,78285.0,0,0,28.10.2013,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0
23662,1962,PhD,Married,54693.0,0,1,17.02.2013,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0
23663,1956,Graduation,Widow,46984.0,1,1,26.03.2013,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0
23664,1950,Master,Widow,64866.0,0,1,26.01.2014,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0
23665,1970,Graduation,Together,74854.0,1,2,08.04.2013,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,3,11,0
23666,1989,Master,Divorced,10979.0,0,0,22.05.2014,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0
23667,1955,Master,Divorced,70638.0,0,0,01.06.2013,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,3,11,0
23668,1971,Graduation,Single,91700.0,0,0,17.01.2013,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,3,11,1
23669,1954,Graduation,Divorced,79865.0,0,1,18.06.2014,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,3,11,0
23670,1957,Graduation,Together,26091.0,1,1,25.02.2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0
23671,1985,Graduation,Single,29938.0,1,0,27.10.2013,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0
23672,1966,Graduation,Married,44529.0,0,1,05.07.2013,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,3,11,0
23673,1976,Graduation,Married,5305.0,0,1,30.07.2013,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,3,11,0
23674,1971,Graduation,Divorced,1730.0,0,0,18.05.2014,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0
23675,1991,Graduation,Single,49767.0,0,0,02.05.2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0
23676,1944,Graduation,Married,55956.0,0,0,07.04.2014,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0
23677,1985,Graduation,Single,66503.0,1,0,14.08.2012,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0
23678,1957,Graduation,Married,71113.0,0,1,17.12.2013,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,3,11,0
23679,1973,2n Cycle,Married,35688.0,2,1,22.08.2012,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0
23680,1983,Master,Single,89616.0,0,0,25.02.2013,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,0,3,11,1
23681,1990,Graduation,Married,35765.0,1,0,11.12.2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0
23682,1944,Master,Married,80184.0,0,0,01.03.2014,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,3,11,0
23683,1974,Graduation,Married,60093.0,0,1,26.06.2013,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,3,11,0
23684,1978,PhD,Married,46377.0,1,0,01.03.2014,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0
23685,1979,Master,Married,40662.0,1,0,15.03.2013,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0
23686,1977,Graduation,Married,31353.0,1,1,29.12.2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0
23687,1966,Graduation,Married,54198.0,1,1,17.12.2013,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0
23688,1974,Graduation,Single,69719.0,0,0,26.05.2014,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0
23689,1961,PhD,Married,57072.0,0,1,24.01.2014,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0
23690,1981,PhD,Together,39665.0,1,0,25.05.2013,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,3,11,0
23691,1954,PhD,Married,52869.0,1,1,15.10.2012,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0,3,11,1
23692,1960,PhD,Single,76045.0,0,0,15.11.2013,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0
23693,1954,2n Cycle,Married,63564.0,0,0,29.01.2014,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1
23694,1954,PhD,Married,52869.0,1,1,15.10.2012,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0,3,11,1
23695,1970,Master,Single,44802.0,0,0,21.08.2012,71,853,10,143,13,10,20,2,9,4,12,8,0,0,0,0,0,0,3,11,0
23696,1978,Graduation,Together,42554.0,1,1,12.01.2013,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0
23697,1962,PhD,Married,42769.0,0,1,12.10.2013,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,3,11,0
