campaign_id,stat_date,impressions,clicks,conversions,spend_daily,device_type
854,2025-01-16,8222,385,34,4669.53,Mobile
854,2025-01-17,19116,1460,170,28922.82,Desktop
854,2025-01-18,6251,126,23,2505.01,Tablet
854,2025-01-19,6773,329,64,3552.72,Mobile
854,2025-01-20,6183,136,12,1937.53,Mobile
854,2025-01-21,15742,739,92,4008.32,Tablet
854,2025-01-22,19563,714,57,7136.02,Desktop
854,2025-01-23,13216,578,110,4946.39,Tablet
854,2025-01-24,5194,406,40,6605.57,Mobile
854,2025-01-25,13109,851,51,12339.46,Tablet
854,2025-01-26,19322,714,42,6279.93,Desktop
854,2025-01-27,14477,656,90,8908.74,Mobile
854,2025-01-28,11430,774,85,12942.28,Tablet
854,2025-01-29,11130,518,83,9477.6,Tablet
854,2025-01-30,18499,531,59,6919.94,Mobile
855,2025-01-01,7682,245,47,4185.36,Tablet
855,2025-01-02,17268,552,100,4765.9,Tablet
855,2025-01-03,13476,474,54,7413.25,Desktop
855,2025-01-04,13301,510,79,5945.86,Desktop
855,2025-01-05,5759,154,19,938.93,Desktop
855,2025-01-06,19092,1360,102,9241.14,Desktop
855,2025-01-07,17970,1209,231,22976.7,Desktop
855,2025-01-08,15952,733,42,13415.6,Mobile
855,2025-01-09,13147,1039,69,20360.02,Desktop
855,2025-01-10,12506,378,74,4748.11,Mobile
855,2025-01-11,10184,480,31,3671.38,Tablet
855,2025-01-12,18344,672,33,3774.77,Mobile
855,2025-01-13,18989,1351,242,15813.37,Desktop
855,2025-01-14,9585,538,91,3276.1,Tablet
855,2025-01-15,17092,1220,203,11230.81,Desktop
855,2025-01-16,9346,540,41,10338.48,Mobile
855,2025-01-17,18442,1278,135,24328.12,Desktop
855,2025-01-18,10127,254,42,2790.42,Tablet
855,2025-01-19,13807,789,45,8792.08,Tablet
855,2025-01-20,19788,1219,87,8212.3,Tablet
855,2025-01-21,10214,736,79,11937.43,Desktop
855,2025-01-22,10997,857,155,11611.54,Mobile
855,2025-01-23,15177,333,30,4264.13,Desktop
855,2025-01-24,13313,470,80,8443.46,Tablet
855,2025-01-25,8368,577,67,11305.81,Tablet
855,2025-01-26,9687,194,30,2100.58,Desktop
855,2025-01-27,12865,615,44,10891.14,Mobile
855,2025-01-28,9115,271,15,2178.72,Mobile
855,2025-01-29,15996,1003,155,16217.48,Tablet
855,2025-01-30,16496,791,47,10412.14,Desktop
856,2025-01-01,19204,520,40,6364.29,Desktop
856,2025-01-02,13140,264,28,2464.99,Tablet
856,2025-01-03,16534,695,71,8033.35,Mobile
856,2025-01-04,7241,455,40,8691.21,Mobile
856,2025-01-05,19748,1106,77,11482.25,Mobile
856,2025-01-06,14426,477,83,3176.5,Mobile
856,2025-01-07,8800,474,87,6820.91,Desktop
856,2025-01-08,9169,638,42,6268.45,Tablet
856,2025-01-09,16523,487,24,8333.49,Desktop
856,2025-01-10,6079,397,59,3299.35,Tablet
856,2025-01-11,18806,1243,209,21668.51,Mobile
856,2025-01-12,14486,989,194,6606.65,Mobile
856,2025-01-13,10926,721,113,6983.6,Mobile
856,2025-01-14,14236,353,70,5035.75,Tablet
856,2025-01-15,8334,219,12,3614.51,Desktop
856,2025-01-16,14737,719,52,9241.79,Mobile
856,2025-01-17,10947,707,77,11045.28,Mobile
856,2025-01-18,19879,1535,96,10849.08,Tablet
856,2025-01-19,9697,394,23,2035.14,Mobile
856,2025-01-20,9870,654,76,11972.37,Tablet
856,2025-01-21,10517,535,92,2759.08,Tablet
856,2025-01-22,14452,656,91,12463.4,Mobile
856,2025-01-23,13059,809,43,15553.6,Desktop
856,2025-01-24,8494,442,48,7578.31,Mobile
856,2025-01-25,18465,1273,189,8374.67,Desktop
856,2025-01-26,9959,312,33,2648.55,Tablet
856,2025-01-27,17982,1276,210,19323.76,Mobile
856,2025-01-28,14556,1081,155,16474.77,Tablet
856,2025-01-29,13354,898,129,14844.09,Tablet
856,2025-01-30,19470,464,72,5281.38,Tablet
857,2025-01-01,5462,149,7,950.97,Mobile
857,2025-01-02,6462,368,70,4201.25,Mobile
857,2025-01-03,5650,178,20,1896.37,Mobile
857,2025-01-04,11873,251,36,3725.6,Tablet
857,2025-01-05,9110,661,86,7711.07,Tablet
857,2025-01-06,17516,786,144,6080.96,Desktop
857,2025-01-07,16310,1292,152,8642.39,Tablet
857,2025-01-08,10152,344,42,1751.71,Mobile
857,2025-01-09,17146,374,53,4106.97,Tablet
857,2025-01-10,10874,352,47,5007.17,Desktop
857,2025-01-11,11887,275,21,4455.36,Tablet
857,2025-01-12,13054,310,31,1600.88,Desktop
857,2025-01-13,17375,1251,190,8646.05,Tablet
857,2025-01-14,10502,484,57,4716.18,Tablet
857,2025-01-15,10242,763,143,10235.31,Mobile
857,2025-01-16,7875,448,37,5867.34,Desktop
857,2025-01-17,7125,348,51,2668.91,Mobile
857,2025-01-18,10581,662,97,8707.16,Tablet
857,2025-01-19,9340,440,81,2480.67,Tablet
857,2025-01-20,9437,432,35,6067.94,Desktop
857,2025-01-21,5232,239,28,1892.61,Tablet
857,2025-01-22,12577,608,64,9817.18,Desktop
857,2025-01-23,7988,553,63,5431.33,Desktop
857,2025-01-24,18863,455,38,3984.52,Desktop
857,2025-01-25,15131,325,47,4171.74,Desktop
857,2025-01-26,13194,800,143,4294.47,Tablet
857,2025-01-27,7958,557,43,8026.81,Tablet
857,2025-01-28,13639,331,50,4524.85,Mobile
857,2025-01-29,19498,506,33,4798.3,Tablet
857,2025-01-30,9894,215,37,2651.98,Desktop
858,2025-01-01,13719,350,25,2427.0,Desktop
858,2025-01-02,10893,288,45,2081.99,Desktop
858,2025-01-03,8548,494,81,4708.04,Tablet
858,2025-01-04,7224,354,29,5982.16,Desktop
858,2025-01-05,13597,548,87,6116.05,Mobile
858,2025-01-06,16619,896,156,11897.59,Mobile
858,2025-01-07,16221,1082,203,11336.52,Tablet
858,2025-01-08,15786,947,177,15285.47,Desktop
858,2025-01-09,19066,762,51,12999.6,Tablet
858,2025-01-10,9150,324,46,4264.89,Tablet
858,2025-01-11,11384,850,169,12638.33,Mobile
858,2025-01-12,6513,406,50,3830.51,Desktop
858,2025-01-13,18422,1310,98,12418.35,Desktop
858,2025-01-14,13102,308,20,4322.6,Tablet
858,2025-01-15,13100,672,100,4256.71,Tablet
858,2025-01-16,14794,1007,93,11517.79,Mobile
858,2025-01-17,5207,347,45,5157.29,Desktop
858,2025-01-18,6274,382,44,3668.43,Tablet
858,2025-01-19,11369,784,85,14355.44,Desktop
858,2025-01-20,17133,388,29,4385.17,Desktop
858,2025-01-21,15836,906,116,5260.11,Desktop
858,2025-01-22,12238,267,28,2466.53,Tablet
858,2025-01-23,17460,506,37,9201.15,Desktop
858,2025-01-24,16360,757,112,7115.54,Tablet
858,2025-01-25,7719,347,18,5460.84,Desktop
858,2025-01-26,9062,294,37,2823.45,Mobile
858,2025-01-27,18490,1161,77,18279.79,Tablet
858,2025-01-28,18930,1366,161,20381.83,Mobile
858,2025-01-29,11556,583,39,5127.96,Mobile
858,2025-01-30,7200,319,38,6295.32,Tablet
859,2025-01-01,10342,291,29,3685.08,Desktop
859,2025-01-02,17945,480,73,2888.72,Tablet
859,2025-01-03,19764,1166,142,21624.04,Mobile
859,2025-01-04,13171,731,138,10839.44,Tablet
859,2025-01-05,19190,729,61,11568.83,Tablet
859,2025-01-06,18583,460,39,3493.05,Desktop
859,2025-01-07,18337,1246,211,17993.22,Mobile
859,2025-01-08,19900,603,84,5111.5,Mobile
859,2025-01-09,6784,182,20,2339.78,Tablet
859,2025-01-10,14407,717,54,10946.76,Desktop
859,2025-01-11,5974,275,36,2597.83,Mobile
859,2025-01-12,7836,388,43,7588.27,Desktop
859,2025-01-13,13114,920,167,8881.74,Desktop
859,2025-01-14,19414,505,25,5966.11,Desktop
859,2025-01-15,18533,1373,274,14388.83,Desktop
859,2025-01-16,14134,840,133,9107.77,Tablet
859,2025-01-17,14273,615,65,9144.06,Tablet
859,2025-01-18,8007,441,80,3426.44,Mobile
859,2025-01-19,7291,342,46,4692.51,Mobile
859,2025-01-20,17630,1362,172,25582.8,Mobile
859,2025-01-21,13264,1032,198,19899.82,Tablet
859,2025-01-22,5729,248,16,4852.63,Mobile
859,2025-01-23,13437,948,97,17107.02,Desktop
859,2025-01-24,15209,405,47,6417.13,Desktop
859,2025-01-25,18065,1002,118,15310.53,Tablet
859,2025-01-26,6641,416,40,3266.03,Desktop
859,2025-01-27,18043,880,100,13517.71,Desktop
859,2025-01-28,5066,184,23,1391.39,Desktop
859,2025-01-29,12530,684,125,11822.77,Tablet
859,2025-01-30,7606,599,51,7996.7,Tablet
860,2025-01-01,8990,274,46,5217.73,Tablet
860,2025-01-02,9334,736,82,14172.44,Desktop
860,2025-01-03,5797,354,26,6014.9,Mobile
860,2025-01-04,5084,189,18,3585.24,Tablet
860,2025-01-05,6683,416,29,7301.24,Tablet
860,2025-01-06,16387,1254,220,18203.73,Mobile
860,2025-01-07,18725,1070,211,9203.39,Mobile
860,2025-01-08,7201,543,108,6128.25,Tablet
860,2025-01-09,14103,724,118,14359.98,Mobile
860,2025-01-10,10924,701,84,7012.37,Mobile
860,2025-01-11,17805,956,67,7816.22,Desktop
860,2025-01-12,9547,419,82,6811.96,Mobile
860,2025-01-13,16574,1164,60,18578.01,Desktop
860,2025-01-14,19810,582,64,9276.47,Desktop
860,2025-01-15,13291,413,23,5838.35,Tablet
860,2025-01-16,5617,152,13,890.67,Mobile
860,2025-01-17,18560,387,70,4579.6,Mobile
860,2025-01-18,18376,1275,149,19339.57,Desktop
860,2025-01-19,8365,284,41,1435.55,Desktop
860,2025-01-20,11362,689,79,8859.61,Mobile
860,2025-01-21,19144,1039,142,16062.08,Desktop
860,2025-01-22,12812,996,55,6212.03,Tablet
860,2025-01-23,16938,1158,141,11797.49,Desktop
860,2025-01-24,17453,976,95,5577.89,Mobile
860,2025-01-25,11749,479,52,4973.74,Mobile
860,2025-01-26,12561,711,48,11720.51,Tablet
860,2025-01-27,8676,490,40,8501.96,Tablet
860,2025-01-28,14536,1109,197,13502.58,Desktop
860,2025-01-29,12430,537,78,9182.12,Tablet
860,2025-01-30,10225,768,79,13601.43,Desktop
861,2025-01-01,8774,509,70,8588.88,Desktop
861,2025-01-02,19122,692,55,3967.58,Mobile
861,2025-01-03,15948,734,93,3997.56,Mobile
861,2025-01-04,18345,1081,200,8921.15,Mobile
861,2025-01-05,5981,379,56,5609.06,Desktop
861,2025-01-06,11650,552,45,6939.94,Desktop
861,2025-01-07,13201,433,70,2656.55,Tablet
861,2025-01-08,10977,813,115,6219.43,Mobile
861,2025-01-09,9215,344,46,4161.26,Tablet
861,2025-01-10,9776,255,41,4551.64,Mobile
861,2025-01-11,13118,746,83,12279.02,Tablet
861,2025-01-12,12195,602,50,5807.6,Tablet
861,2025-01-13,10796,517,79,5686.12,Desktop
861,2025-01-14,17267,1133,193,8451.6,Tablet
861,2025-01-15,15908,471,59,3389.28,Mobile
861,2025-01-16,13708,1083,70,11250.79,Mobile
861,2025-01-17,11483,324,16,2744.27,Tablet
861,2025-01-18,11463,448,58,6448.85,Tablet
861,2025-01-19,17073,1324,142,18772.79,Tablet
861,2025-01-20,17126,440,23,6955.9,Mobile
861,2025-01-21,7445,306,27,2406.92,Mobile
861,2025-01-22,17405,1365,102,26200.3,Desktop
861,2025-01-23,12284,654,64,7300.1,Tablet
861,2025-01-24,9517,318,34,3616.72,Mobile
861,2025-01-25,17566,815,109,5011.72,Tablet
861,2025-01-26,5145,250,43,4319.73,Mobile
861,2025-01-27,5683,224,35,3253.23,Tablet
861,2025-01-28,8406,535,47,8410.41,Tablet
861,2025-01-29,6547,375,34,2536.63,Mobile
861,2025-01-30,17305,926,119,13159.27,Tablet
862,2025-01-01,19126,816,135,12105.36,Desktop
862,2025-01-02,15074,455,39,4422.92,Tablet
862,2025-01-03,5433,149,16,1187.17,Desktop
862,2025-01-04,15583,531,74,3268.25,Desktop
862,2025-01-05,16082,485,53,5973.95,Desktop
862,2025-01-06,19451,840,165,11369.03,Tablet
862,2025-01-07,11661,345,23,3448.35,Desktop
862,2025-01-08,7119,411,59,2202.51,Desktop
862,2025-01-09,9336,508,60,3860.46,Tablet
862,2025-01-10,8353,205,27,3019.0,Mobile
862,2025-01-11,17989,1215,210,8223.25,Tablet
862,2025-01-12,6102,214,26,2636.81,Mobile
862,2025-01-13,9121,537,43,7752.89,Mobile
862,2025-01-14,9860,214,29,1194.87,Tablet
862,2025-01-15,10660,264,49,4424.94,Tablet
862,2025-01-16,14366,465,64,2902.63,Desktop
862,2025-01-17,5827,214,25,2357.65,Desktop
862,2025-01-18,13679,367,56,1951.44,Desktop
862,2025-01-19,11788,292,43,1594.33,Mobile
862,2025-01-20,9336,383,69,3497.2,Mobile
862,2025-01-21,13707,1037,181,11360.03,Desktop
862,2025-01-22,5342,112,15,864.77,Desktop
862,2025-01-23,15765,496,49,4139.32,Tablet
862,2025-01-24,15902,657,66,8140.97,Tablet
862,2025-01-25,7959,620,67,11457.74,Tablet
862,2025-01-26,17014,1115,161,16827.32,Tablet
862,2025-01-27,8012,283,23,2862.22,Desktop
862,2025-01-28,11735,806,61,10816.69,Tablet
862,2025-01-29,16069,1092,175,18575.11,Mobile
862,2025-01-30,9858,322,34,2743.43,Desktop
863,2025-01-01,16570,1206,144,19417.86,Mobile
863,2025-01-02,14863,352,61,5865.63,Mobile
863,2025-01-03,16975,615,104,11594.3,Desktop
863,2025-01-04,15452,1111,130,9615.01,Desktop
863,2025-01-05,19275,1478,74,21515.19,Desktop
863,2025-01-06,15094,1187,90,22637.15,Mobile
863,2025-01-07,19090,632,115,10991.02,Desktop
863,2025-01-08,6871,459,35,3406.32,Desktop
863,2025-01-09,5979,337,54,6263.12,Desktop
863,2025-01-10,7042,321,29,2227.4,Tablet
863,2025-01-11,15490,705,98,7056.73,Mobile
863,2025-01-12,10350,754,60,13205.38,Desktop
863,2025-01-13,11995,627,78,11912.89,Desktop
863,2025-01-14,14692,666,100,10390.19,Desktop
863,2025-01-15,6417,291,45,3250.94,Desktop
863,2025-01-16,16681,408,65,3825.22,Mobile
863,2025-01-17,8818,359,62,6585.73,Tablet
863,2025-01-18,7816,539,86,3251.83,Tablet
863,2025-01-19,15453,787,121,15309.94,Mobile
863,2025-01-20,12888,935,77,13893.04,Tablet
863,2025-01-21,11729,767,145,4619.94,Tablet
863,2025-01-22,14022,987,104,9139.38,Mobile
863,2025-01-23,12143,641,124,5244.13,Desktop
863,2025-01-24,7682,471,30,5642.5,Mobile
863,2025-01-25,19784,1298,110,22865.06,Mobile
863,2025-01-26,19470,898,110,12864.33,Desktop
863,2025-01-27,9101,258,30,4350.71,Tablet
863,2025-01-28,19747,629,82,10627.14,Tablet
863,2025-01-29,6552,260,23,4395.97,Desktop
863,2025-01-30,14535,677,71,12908.35,Mobile
864,2025-01-01,10774,282,28,5251.77,Mobile
864,2025-01-02,18465,804,82,8057.87,Mobile
864,2025-01-03,17201,1311,76,20951.68,Tablet
864,2025-01-04,7157,303,21,2564.73,Mobile
864,2025-01-05,10748,669,113,11038.58,Mobile
864,2025-01-06,6849,393,26,3200.53,Desktop
864,2025-01-07,12945,532,46,7132.97,Desktop
864,2025-01-08,14166,1053,164,7045.27,Tablet
864,2025-01-09,19913,1279,196,21791.72,Desktop
864,2025-01-10,17461,534,67,3294.25,Tablet
864,2025-01-11,10478,792,44,13919.51,Tablet
864,2025-01-12,10062,553,68,6772.21,Mobile
864,2025-01-13,19245,1157,133,20621.75,Desktop
864,2025-01-14,7690,592,80,4133.04,Tablet
864,2025-01-15,18354,842,121,11170.6,Mobile
864,2025-01-16,12668,314,22,3822.9,Mobile
864,2025-01-17,17269,998,70,7949.55,Tablet
864,2025-01-18,15592,395,52,2519.56,Mobile
864,2025-01-19,8604,581,56,5413.08,Mobile
864,2025-01-20,6923,395,75,3693.99,Desktop
864,2025-01-21,13918,782,57,13640.39,Mobile
864,2025-01-22,18629,800,130,7737.2,Desktop
864,2025-01-23,14256,731,107,3688.72,Mobile
864,2025-01-24,12640,977,100,7247.88,Mobile
864,2025-01-25,7354,536,78,3148.39,Tablet
864,2025-01-26,15170,539,90,8719.67,Mobile
864,2025-01-27,5605,283,32,4189.37,Tablet
864,2025-01-28,11707,843,149,8882.19,Mobile
864,2025-01-29,13963,345,25,4967.61,Tablet
864,2025-01-30,13737,406,50,7130.96,Desktop
865,2025-01-01,9860,455,73,5352.55,Tablet
865,2025-01-02,14928,355,60,6014.75,Mobile
865,2025-01-03,15986,1213,201,14591.18,Desktop
865,2025-01-04,5328,400,57,4388.19,Mobile
865,2025-01-05,19098,983,78,15974.49,Desktop
865,2025-01-06,19756,1511,229,16983.38,Mobile
865,2025-01-07,18893,756,123,5030.81,Tablet
865,2025-01-08,16328,395,43,3731.74,Tablet
865,2025-01-09,15626,368,60,4179.15,Desktop
865,2025-01-10,10646,639,38,9780.1,Mobile
865,2025-01-11,10776,485,88,3360.97,Mobile
865,2025-01-12,12505,560,69,9092.44,Desktop
865,2025-01-13,11174,257,16,3337.77,Tablet
865,2025-01-14,10908,322,49,6194.15,Tablet
865,2025-01-15,19252,1319,77,11594.26,Desktop
865,2025-01-16,5188,131,26,1913.61,Tablet
865,2025-01-17,7588,203,39,2240.03,Mobile
865,2025-01-18,13979,571,105,4133.97,Mobile
865,2025-01-19,7878,182,24,1738.67,Tablet
865,2025-01-20,7763,277,39,2838.89,Mobile
865,2025-01-21,16051,1224,91,10909.11,Mobile
865,2025-01-22,18765,939,177,17331.86,Tablet
865,2025-01-23,17720,758,77,7872.18,Tablet
865,2025-01-24,11511,242,27,2964.86,Desktop
865,2025-01-25,13297,524,86,5033.34,Mobile
865,2025-01-26,11564,344,29,2806.46,Tablet
865,2025-01-27,6204,166,18,2670.93,Desktop
865,2025-01-28,15969,799,139,5093.06,Tablet
865,2025-01-29,15439,493,42,7744.77,Tablet
865,2025-01-30,10781,405,61,2978.49,Mobile
866,2025-01-01,16940,1107,109,7047.19,Desktop
866,2025-01-02,18671,1294,140,13834.26,Tablet
866,2025-01-03,6874,385,48,2686.25,Tablet
866,2025-01-04,18762,1135,63,21005.32,Desktop
866,2025-01-05,6215,421,29,6048.74,Mobile
866,2025-01-06,10403,372,38,2315.1,Mobile
866,2025-01-07,14272,1066,168,6709.98,Tablet
866,2025-01-08,13808,942,188,9351.43,Tablet
866,2025-01-09,15607,583,54,5069.0,Desktop
866,2025-01-10,18034,492,68,4351.83,Mobile
866,2025-01-11,9685,338,63,2473.12,Tablet
866,2025-01-12,10635,564,52,4982.4,Mobile
866,2025-01-13,6944,504,48,8729.06,Mobile
866,2025-01-14,12213,416,44,6088.92,Tablet
866,2025-01-15,11671,923,144,11229.91,Mobile
866,2025-01-16,7696,441,42,5573.81,Tablet
866,2025-01-17,14169,803,72,8745.72,Desktop
866,2025-01-18,8041,429,63,8285.91,Tablet
866,2025-01-19,19540,610,43,3695.51,Mobile
866,2025-01-20,8268,617,105,9433.23,Desktop
866,2025-01-21,14579,894,137,17184.91,Tablet
866,2025-01-22,19314,642,122,12368.0,Tablet
866,2025-01-23,5106,150,16,2602.77,Tablet
866,2025-01-24,8015,408,39,5372.65,Desktop
866,2025-01-25,13641,447,81,8324.67,Tablet
866,2025-01-26,9682,309,21,1948.67,Mobile
866,2025-01-27,7224,389,54,4142.31,Tablet
866,2025-01-28,16364,621,122,4702.15,Mobile
866,2025-01-29,8584,654,63,9459.51,Desktop
866,2025-01-30,17935,556,72,4514.57,Desktop
867,2025-01-01,6685,311,41,2551.15,Tablet
867,2025-01-02,18258,398,43,3892.13,Tablet
867,2025-01-03,17251,743,122,7016.42,Mobile
867,2025-01-04,11438,431,37,8571.26,Tablet
867,2025-01-05,17892,747,43,9681.8,Desktop
867,2025-01-06,11679,837,85,6566.77,Desktop
867,2025-01-07,12143,297,28,4950.7,Tablet
867,2025-01-08,16720,740,67,6204.4,Tablet
867,2025-01-09,11777,588,40,8798.09,Mobile
867,2025-01-10,9329,625,56,10110.34,Tablet
867,2025-01-11,17992,1352,161,25483.31,Desktop
867,2025-01-12,17013,355,52,3324.98,Mobile
867,2025-01-13,17799,1260,200,9912.25,Desktop
867,2025-01-14,12677,820,142,7015.55,Tablet
867,2025-01-15,12817,486,31,8671.53,Desktop
867,2025-01-16,19625,726,98,5978.42,Desktop
867,2025-01-17,18388,1275,217,12561.06,Mobile
867,2025-01-18,16944,1352,252,12551.45,Mobile
867,2025-01-19,16882,1208,171,6173.21,Desktop
867,2025-01-20,17149,641,109,4203.9,Mobile
867,2025-01-21,15304,370,19,2067.2,Tablet
867,2025-01-22,11548,690,113,7020.85,Desktop
867,2025-01-23,6807,502,54,8780.38,Tablet
867,2025-01-24,7978,229,14,2160.96,Tablet
867,2025-01-25,16087,948,123,13078.0,Mobile
867,2025-01-26,13534,985,135,17409.37,Desktop
867,2025-01-27,7115,475,39,4781.26,Mobile
867,2025-01-28,17504,480,47,6006.49,Desktop
867,2025-01-29,11753,345,36,4333.43,Mobile
867,2025-01-30,8304,450,59,8869.79,Mobile
868,2025-01-01,11351,687,98,6434.77,Tablet
868,2025-01-02,15546,935,75,17483.03,Desktop
868,2025-01-03,7093,466,51,5508.82,Tablet
868,2025-01-04,8190,344,39,6673.37,Desktop
868,2025-01-05,14996,1119,223,8527.89,Mobile
868,2025-01-06,15176,392,59,5267.24,Mobile
868,2025-01-07,8772,698,81,11251.57,Desktop
868,2025-01-08,15777,1196,98,8681.07,Desktop
868,2025-01-09,5227,219,23,1990.05,Tablet
868,2025-01-10,7761,274,20,1506.1,Mobile
868,2025-01-11,17026,743,107,13347.84,Desktop
868,2025-01-12,5451,210,12,2172.17,Desktop
868,2025-01-13,18629,753,105,11933.9,Desktop
868,2025-01-14,13457,532,79,2692.18,Mobile
868,2025-01-15,8321,574,29,10628.29,Tablet
868,2025-01-16,7651,172,18,3169.69,Mobile
868,2025-01-17,9387,634,80,6991.64,Desktop
868,2025-01-18,8827,519,67,9742.54,Mobile
868,2025-01-19,8655,523,45,9231.43,Mobile
868,2025-01-20,18381,624,117,6406.14,Mobile
868,2025-01-21,13900,645,36,8650.86,Desktop
868,2025-01-22,18188,1375,249,7509.18,Tablet
868,2025-01-23,15758,860,47,5920.91,Tablet
868,2025-01-24,10615,547,68,4722.65,Mobile
868,2025-01-25,11761,373,31,6821.61,Desktop
868,2025-01-26,15884,739,93,12266.32,Tablet
868,2025-01-27,7144,477,60,6799.04,Mobile
868,2025-01-28,9307,254,19,2515.39,Tablet
868,2025-01-29,5441,268,43,4213.91,Mobile
868,2025-01-30,12633,766,144,13107.61,Mobile
869,2025-01-01,7185,287,43,3586.31,Tablet
869,2025-01-02,13638,709,141,5081.98,Desktop
869,2025-01-03,15405,984,148,11117.34,Tablet
869,2025-01-04,10401,382,24,4604.17,Tablet
869,2025-01-05,14911,590,33,3853.78,Tablet
869,2025-01-06,14037,846,108,16724.75,Mobile
869,2025-01-07,10466,274,53,4333.28,Tablet
869,2025-01-08,8243,396,56,7408.84,Desktop
869,2025-01-09,7899,268,19,1790.11,Desktop
869,2025-01-10,12019,868,67,12317.93,Tablet
869,2025-01-11,11440,717,113,8612.62,Tablet
869,2025-01-12,6310,349,37,3158.65,Desktop
869,2025-01-13,11307,521,39,2808.6,Tablet
869,2025-01-14,6842,381,52,4287.47,Mobile
869,2025-01-15,15605,943,117,8797.55,Tablet
869,2025-01-16,14505,765,84,12121.99,Tablet
869,2025-01-17,8720,667,126,11613.14,Desktop
869,2025-01-18,6940,418,70,7413.89,Desktop
869,2025-01-19,7004,301,18,2946.65,Mobile
869,2025-01-20,12576,612,103,8728.94,Desktop
869,2025-01-21,11185,701,39,10319.32,Desktop
869,2025-01-22,12210,470,85,7557.98,Mobile
869,2025-01-23,14770,1035,150,6610.93,Mobile
869,2025-01-24,13032,483,86,6685.2,Desktop
869,2025-01-25,14754,384,67,4617.61,Mobile
869,2025-01-26,7046,479,50,8014.09,Mobile
869,2025-01-27,16570,1248,174,6729.35,Tablet
869,2025-01-28,17641,864,89,16205.17,Tablet
869,2025-01-29,8582,592,65,10861.28,Tablet
869,2025-01-30,19277,748,38,8227.47,Desktop
870,2025-01-01,10561,815,150,15426.69,Mobile
870,2025-01-02,12888,569,63,8258.09,Desktop
870,2025-01-03,9822,433,78,2258.74,Mobile
870,2025-01-04,9759,231,13,4260.06,Mobile
870,2025-01-05,8773,290,31,3224.29,Desktop
870,2025-01-06,16290,604,37,10442.72,Mobile
870,2025-01-07,9507,501,55,9065.4,Desktop
870,2025-01-08,16641,1028,160,17973.48,Mobile
870,2025-01-09,10917,740,41,8348.56,Desktop
870,2025-01-10,5836,229,16,3177.56,Mobile
870,2025-01-11,5104,285,34,1491.85,Tablet
870,2025-01-12,6502,212,20,3325.54,Tablet
870,2025-01-13,18682,565,82,6452.69,Mobile
870,2025-01-14,8137,383,62,7212.68,Desktop
870,2025-01-15,19870,1389,77,17733.05,Desktop
870,2025-01-16,13329,827,71,11944.1,Mobile
870,2025-01-17,16014,1160,105,7792.36,Mobile
870,2025-01-18,11195,862,154,15660.86,Desktop
870,2025-01-19,15632,514,91,8127.54,Mobile
870,2025-01-20,11752,528,88,3478.87,Mobile
870,2025-01-21,19362,1253,240,15724.36,Tablet
870,2025-01-22,6078,305,27,3599.64,Mobile
870,2025-01-23,17047,690,75,11437.37,Tablet
870,2025-01-24,7244,370,45,4616.79,Desktop
870,2025-01-25,5815,263,19,3857.27,Desktop
870,2025-01-26,6219,440,65,2935.71,Mobile
870,2025-01-27,16102,1157,182,20117.67,Tablet
870,2025-01-28,15314,1195,229,11378.56,Tablet
870,2025-01-29,18830,411,20,2846.08,Desktop
870,2025-01-30,18609,591,109,3608.75,Desktop
871,2025-01-01,5468,131,6,1372.68,Desktop
871,2025-01-02,14628,879,161,7370.87,Tablet
871,2025-01-03,9034,698,39,12737.69,Tablet
871,2025-01-04,5135,192,31,1975.32,Tablet
871,2025-01-05,12447,326,30,3308.62,Tablet
871,2025-01-06,7309,269,13,2429.62,Mobile
871,2025-01-07,8713,686,77,9248.92,Desktop
871,2025-01-08,10906,375,46,7039.12,Desktop
871,2025-01-09,11811,276,17,1974.65,Mobile
871,2025-01-10,15394,716,97,12413.01,Mobile
871,2025-01-11,16031,345,22,3883.85,Tablet
871,2025-01-12,7732,198,22,2547.83,Mobile
871,2025-01-13,18995,786,154,10545.43,Tablet
871,2025-01-14,8984,589,53,5067.13,Desktop
871,2025-01-15,6523,375,31,5173.7,Mobile
871,2025-01-16,5974,153,21,1368.71,Tablet
871,2025-01-17,6567,439,54,7318.98,Desktop
871,2025-01-18,12820,355,36,3510.98,Mobile
871,2025-01-19,6259,469,46,6765.31,Tablet
871,2025-01-20,18654,1279,70,23561.8,Tablet
871,2025-01-21,10194,249,48,3972.54,Tablet
871,2025-01-22,17191,945,76,11538.47,Mobile
871,2025-01-23,13613,334,59,1997.35,Tablet
871,2025-01-24,17397,1157,227,11824.4,Desktop
871,2025-01-25,5540,264,15,1952.67,Mobile
871,2025-01-26,11656,831,163,8274.24,Mobile
871,2025-01-27,18507,1310,131,7648.77,Tablet
871,2025-01-28,19758,629,48,6829.79,Tablet
871,2025-01-29,19402,591,100,7559.18,Tablet
871,2025-01-30,19524,463,65,8875.17,Mobile
872,2025-01-01,18045,645,37,10620.87,Desktop
872,2025-01-02,19694,598,79,3575.82,Desktop
872,2025-01-03,14878,1096,209,5656.47,Desktop
872,2025-01-04,12790,632,90,4774.73,Mobile
872,2025-01-05,19037,485,95,6211.93,Mobile
872,2025-01-06,18776,588,71,7560.96,Desktop
872,2025-01-07,14226,1056,155,20146.05,Desktop
872,2025-01-08,12407,680,69,5072.49,Mobile
872,2025-01-09,12130,678,40,9786.69,Desktop
